collision_mode,space,N,seed,method,recall,recall_per_vector,mean_delta,mean_margin,p5_margin,p1_margin,mean_class_dispersion,mean_intra_dist,mean_inter_dist,mean_lcomp_ratio,mean_proto_bias,mean_silhouette
False,proj_128d,5,42,1-NN,1.0,0.1,3.333091735839844e-05,3.333091735839844e-05,1.461505889892578e-05,1.3604164123535157e-05,9.51850408455357e-05,0.0001392070422298275,0.00020651817612815648,1.0854000487581847,-2.5762320728972554e-05,0.0
False,proj_128d,5,42,k-NN_3,0.8,0.08,3.333091735839844e-05,3.333091735839844e-05,1.461505889892578e-05,1.3604164123535157e-05,9.51850408455357e-05,0.0001392070422298275,0.00020651817612815648,1.0854000487581847,-2.5762320728972554e-05,0.0
False,proj_128d,5,42,k-NN_5,1.0,0.1,3.333091735839844e-05,3.333091735839844e-05,1.461505889892578e-05,1.3604164123535157e-05,9.51850408455357e-05,0.0001392070422298275,0.00020651817612815648,1.0854000487581847,-2.5762320728972554e-05,0.0
False,proj_128d,5,42,Multi-Proto_2,1.0,0.5,4.175901412963867e-05,4.175901412963867e-05,1.8584728240966798e-05,1.787900924682617e-05,9.51850408455357e-05,0.0001392070422298275,0.00020651817612815648,1.0854000487581847,-2.5762320728972554e-05,0.279363758448723
False,proj_128d,5,42,Multi-Proto_3,1.0,0.3333333333333333,4.1937828063964845e-05,4.1937828063964845e-05,1.4889240264892579e-05,1.3611316680908204e-05,9.51850408455357e-05,0.0001392070422298275,0.00020651817612815648,1.0854000487581847,-2.5762320728972554e-05,0.279363758448723
False,proj_128d,5,42,Oracle,1.0,0.1,3.333091735839844e-05,3.333091735839844e-05,1.461505889892578e-05,1.3604164123535157e-05,9.51850408455357e-05,0.0001392070422298275,0.00020651817612815648,1.0854000487581847,-2.5762320728972554e-05,0.0
False,proj_128d,5,101,Prototype,1.0,1.0,3.317594528198242e-05,3.317594528198242e-05,5.2332878112792976e-06,1.5234947204589845e-06,9.51850408455357e-05,0.0001392070422298275,0.00020651817612815648,1.0854000487581847,-2.5762320728972554e-05,0.0
False,proj_128d,5,101,1-NN,1.0,0.1,3.333091735839844e-05,3.333091735839844e-05,1.461505889892578e-05,1.3604164123535157e-05,9.51850408455357e-05,0.0001392070422298275,0.00020651817612815648,1.0854000487581847,-2.5762320728972554e-05,0.0
False,proj_128d,5,101,k-NN_3,0.8,0.08,3.333091735839844e-05,3.333091735839844e-05,1.461505889892578e-05,1.3604164123535157e-05,9.51850408455357e-05,0.0001392070422298275,0.00020651817612815648,1.0854000487581847,-2.5762320728972554e-05,0.0
False,proj_128d,5,101,k-NN_5,1.0,0.1,3.333091735839844e-05,3.333091735839844e-05,1.461505889892578e-05,1.3604164123535157e-05,9.51850408455357e-05,0.0001392070422298275,0.00020651817612815648,1.0854000487581847,-2.5762320728972554e-05,0.0
False,proj_128d,5,101,Multi-Proto_2,1.0,0.5,4.175901412963867e-05,4.175901412963867e-05,1.8584728240966798e-05,1.787900924682617e-05,9.51850408455357e-05,0.0001392070422298275,0.00020651817612815648,1.0854000487581847,-2.5762320728972554e-05,0.279363758448723
False,proj_128d,5,101,Multi-Proto_3,1.0,0.3333333333333333,4.1937828063964845e-05,4.1937828063964845e-05,1.4889240264892579e-05,1.3611316680908204e-05,9.51850408455357e-05,0.0001392070422298275,0.00020651817612815648,1.0854000487581847,-2.5762320728972554e-05,0.279363758448723
False,proj_128d,5,101,Oracle,1.0,0.1,3.333091735839844e-05,3.333091735839844e-05,1.461505889892578e-05,1.3604164123535157e-05,9.51850408455357e-05,0.0001392070422298275,0.00020651817612815648,1.0854000487581847,-2.5762320728972554e-05,0.0
False,proj_256d,5,42,Prototype,1.0,1.0,0.16907550096511842,0.16907550096511842,0.06235036849975586,0.05423237800598144,0.46977161765098574,0.6867455005645752,1.0194909572601318,1.0110522923987444,-0.1353871703147888,0.0
False,proj_256d,5,42,1-NN,0.8,0.08,0.21359857320785522,0.20862430334091187,0.028927266597747803,-0.004163086414337158,0.46977161765098574,0.6867455005645752,1.0194909572601318,1.0110522923987444,-0.1353871703147888,0.0
False,proj_256d,5,42,k-NN_3,1.0,0.1,0.21359857320785522,0.20862430334091187,0.028927266597747803,-0.004163086414337158,0.46977161765098574,0.6867455005645752,1.0194909572601318,1.0110522923987444,-0.1353871703147888,0.0
False,proj_256d,5,42,k-NN_5,1.0,0.1,0.21359857320785522,0.20862430334091187,0.028927266597747803,-0.004163086414337158,0.46977161765098574,0.6867455005645752,1.0194909572601318,1.0110522923987444,-0.1353871703147888,0.0
False,proj_256d,5,42,Multi-Proto_2,1.0,0.5,0.1779908299446106,0.1779908299446106,0.07952384948730469,0.07000690460205078,0.46977161765098574,0.6867455005645752,1.0194909572601318,1.0110522923987444,-0.1353871703147888,0.18620339952235815
False,proj_256d,5,42,Multi-Proto_3,1.0,0.3333333333333333,0.1937432646751404,0.1937432646751404,0.07524744272232056,0.06116274118423462,0.46977161765098574,0.6867455005645752,1.0194909572601318,1.0110522923987444,-0.1353871703147888,0.18620339952235815
False,proj_256d,5,42,Oracle,0.8,0.08,0.21359857320785522,0.20862430334091187,0.028927266597747803,-0.004163086414337158,0.46977161765098574,0.6867455005645752,1.0194909572601318,1.0110522923987444,-0.1353871703147888,0.0
False,proj_256d,5,101,Prototype,1.0,1.0,0.16907550096511842,0.16907550096511842,0.06235036849975586,0.05423237800598144,0.46977161765098574,0.6867455005645752,1.0194909572601318,1.0110522923987444,-0.1353871703147888,0.0
False,proj_256d,5,101,1-NN,0.8,0.08,0.21359857320785522,0.20862430334091187,0.028927266597747803,-0.004163086414337158,0.46977161765098574,0.6867455005645752,1.0194909572601318,1.0110522923987444,-0.1353871703147888,0.0
False,proj_256d,5,101,k-NN_3,1.0,0.1,0.21359857320785522,0.20862430334091187,0.028927266597747803,-0.004163086414337158,0.46977161765098574,0.6867455005645752,1.0194909572601318,1.0110522923987444,-0.1353871703147888,0.0
False,proj_256d,5,101,k-NN_5,1.0,0.1,0.21359857320785522,0.20862430334091187,0.028927266597747803,-0.004163086414337158,0.46977161765098574,0.6867455005645752,1.0194909572601318,1.0110522923987444,-0.1353871703147888,0.0
False,proj_256d,5,101,Multi-Proto_2,1.0,0.5,0.1779908299446106,0.1779908299446106,0.07952384948730469,0.07000690460205078,0.46977161765098574,0.6867455005645752,1.0194909572601318,1.0110522923987444,-0.1353871703147888,0.18620339952235815
False,proj_256d,5,101,Multi-Proto_3,1.0,0.3333333333333333,0.1937432646751404,0.1937432646751404,0.07524744272232056,0.06116274118423462,0.46977161765098574,0.6867455005645752,1.0194909572601318,1.0110522923987444,-0.1353871703147888,0.18620339952235815
False,proj_256d,5,101,Oracle,0.8,0.08,0.21359857320785522,0.20862430334091187,0.028927266597747803,-0.004163086414337158,0.46977161765098574,0.6867455005645752,1.0194909572601318,1.0110522923987444,-0.1353871703147888,0.0
False,raw_384d,10,42,Prototype,1.0,1.0,2.074721431732178,2.074721431732178,1.4868976593017578,1.3527628326416015,5.9876220703125,8.919224548339844,15.598565101623535,1.0551843981317652,-1.6496428489685058,0.0
False,raw_384d,10,42,1-NN,1.0,0.1,2.3323395252227783,2.3323395252227783,1.6534807682037354,1.6341087818145752,5.9876220703125,8.919224548339844,15.598565101623535,1.0551843981317652,-1.6496428489685058,0.0
False,raw_384d,10,42,k-NN_3,1.0,0.1,2.3323395252227783,2.3323395252227783,1.6534807682037354,1.6341087818145752,5.9876220703125,8.919224548339844,15.598565101623535,1.0551843981317652,-1.6496428489685058,0.0
False,raw_384d,10,42,k-NN_5,1.0,0.1,2.3323395252227783,2.3323395252227783,1.6534807682037354,1.6341087818145752,5.9876220703125,8.919224548339844,15.598565101623535,1.0551843981317652,-1.6496428489685058,0.0
False,raw_384d,10,42,Multi-Proto_2,1.0,0.5,2.136878776550293,2.136878776550293,1.3438462734222412,1.279009428024292,5.9876220703125,8.919224548339844,15.598565101623535,1.0551843981317652,-1.6496428489685058,0.19968049182162123
False,raw_384d,10,42,Multi-Proto_3,1.0,0.3333333333333333,1.9619670867919923,1.9619670867919923,0.7584802150726319,0.6836952495574952,5.9876220703125,8.919224548339844,15.598565101623535,1.0551843981317652,-1.6496428489685058,0.19968049182162123
False,raw_384d,10,42,Oracle,1.0,0.1,2.3323395252227783,2.3323395252227783,1.6534807682037354,1.6341087818145752,5.9876220703125,8.919224548339844,15.598565101623535,1.0551843981317652,-1.6496428489685058,0.0
False,raw_384d,10,101,Prototype,1.0,1.0,2.074721431732178,2.074721431732178,1.4868976593017578,1.3527628326416015,5.9876220703125,8.919224548339844,15.598565101623535,1.0551843981317652,-1.6496428489685058,0.0
False,raw_384d,10,101,1-NN,1.0,0.1,2.3323395252227783,2.3323395252227783,1.6534807682037354,1.6341087818145752,5.9876220703125,8.919224548339844,15.598565101623535,1.0551843981317652,-1.6496428489685058,0.0
False,raw_384d,10,101,k-NN_3,1.0,0.1,2.3323395252227783,2.3323395252227783,1.6534807682037354,1.6341087818145752,5.9876220703125,8.919224548339844,15.598565101623535,1.0551843981317652,-1.6496428489685058,0.0
False,raw_384d,10,101,k-NN_5,1.0,0.1,2.3323395252227783,2.3323395252227783,1.6534807682037354,1.6341087818145752,5.9876220703125,8.919224548339844,15.598565101623535,1.0551843981317652,-1.6496428489685058,0.0
False,raw_384d,10,101,Multi-Proto_2,1.0,0.5,2.136878776550293,2.136878776550293,1.3438462734222412,1.279009428024292,5.9876220703125,8.919224548339844,15.598565101623535,1.0551843981317652,-1.6496428489685058,0.19968049182162123
False,raw_384d,10,101,Multi-Proto_3,1.0,0.3333333333333333,1.9619670867919923,1.9619670867919923,0.7584802150726319,0.6836952495574952,5.9876220703125,8.919224548339844,15.598565101623535,1.0551843981317652,-1.6496428489685058,0.19968049182162123
False,raw_384d,10,101,Oracle,1.0,0.1,2.3323395252227783,2.3323395252227783,1.6534807682037354,1.6341087818145752,5.9876220703125,8.919224548339844,15.598565101623535,1.0551843981317652,-1.6496428489685058,0.0
False,proj_128d,10,42,Prototype,0.8,0.8,2.371072769165039e-05,2.2339820861816407e-05,-3.591179847717285e-06,-4.771351814270019e-06,9.600460471119732e-05,0.00014038363806321286,0.00020122395653743297,1.0465659213701641,-2.715289738262072e-05,0.0
False,proj_128d,10,42,1-NN,0.9,0.09,2.4265050888061525e-05,2.080798149108887e-05,-7.3999166488647464e-06,-1.583278179168701e-05,9.600460471119732e-05,0.00014038363806321286,0.00020122395653743297,1.0465659213701641,-2.715289738262072e-05,0.0
False,proj_128d,10,42,k-NN_3,0.9,0.09,2.4265050888061525e-05,2.080798149108887e-05,-7.3999166488647464e-06,-1.583278179168701e-05,9.600460471119732e-05,0.00014038363806321286,0.00020122395653743297,1.0465659213701641,-2.715289738262072e-05,0.0
False,proj_128d,10,42,k-NN_5,0.8,0.08,2.4265050888061525e-05,2.080798149108887e-05,-7.3999166488647464e-06,-1.583278179168701e-05,9.600460471119732e-05,0.00014038363806321286,0.00020122395653743297,1.0465659213701641,-2.715289738262072e-05,0.0
False,proj_128d,10,42,Multi-Proto_2,1.0,0.5,2.8306245803833006e-05,2.8306245803833006e-05,4.839897155761719e-06,1.4925003051757812e-06,9.600460471119732e-05,0.00014038363806321286,0.00020122395653743297,1.0465659213701641,-2.715289738262072e-05,0.22531758385341352
False,proj_128d,10,42,Multi-Proto_3,1.0,0.3333333333333333,2.9551982879638673e-05,2.9551982879638673e-05,1.4096498489379883e-05,1.3452768325805663e-05,9.600460471119732e-05,0.00014038363806321286,0.00020122395653743297,1.0465659213701641,-2.715289738262072e-05,0.22531758385341352
False,proj_128d,10,42,Oracle,0.9,0.09,2.4265050888061525e-05,2.080798149108887e-05,-7.3999166488647464e-06,-1.583278179168701e-05,9.600460471119732e-05,0.00014038363806321286,0.00020122395653743297,1.0465659213701641,-2.715289738262072e-05,0.0
False,proj_128d,10,101,Prototype,0.8,0.8,2.371072769165039e-05,2.2339820861816407e-05,-3.591179847717285e-06,-4.771351814270019e-06,9.600460471119732e-05,0.00014038363806321286,0.00020122395653743297,1.0465659213701641,-2.715289738262072e-05,0.0
False,proj_128d,10,101,1-NN,0.9,0.09,2.4265050888061525e-05,2.080798149108887e-05,-7.3999166488647464e-06,-1.583278179168701e-05,9.600460471119732e-05,0.00014038363806321286,0.00020122395653743297,1.0465659213701641,-2.715289738262072e-05,0.0
False,proj_128d,10,101,k-NN_3,0.9,0.09,2.4265050888061525e-05,2.080798149108887e-05,-7.3999166488647464e-06,-1.583278179168701e-05,9.600460471119732e-05,0.00014038363806321286,0.00020122395653743297,1.0465659213701641,-2.715289738262072e-05,0.0
False,proj_128d,10,101,k-NN_5,0.8,0.08,2.4265050888061525e-05,2.080798149108887e-05,-7.3999166488647464e-06,-1.583278179168701e-05,9.600460471119732e-05,0.00014038363806321286,0.00020122395653743297,1.0465659213701641,-2.715289738262072e-05,0.0
False,proj_128d,10,101,Multi-Proto_2,1.0,0.5,2.8306245803833006e-05,2.8306245803833006e-05,4.839897155761719e-06,1.4925003051757812e-06,9.600460471119732e-05,0.00014038363806321286,0.00020122395653743297,1.0465659213701641,-2.715289738262072e-05,0.22531758385341352
False,proj_128d,10,101,Multi-Proto_3,1.0,0.3333333333333333,2.9551982879638673e-05,2.9551982879638673e-05,1.4096498489379883e-05,1.3452768325805663e-05,9.600460471119732e-05,0.00014038363806321286,0.00020122395653743297,1.0465659213701641,-2.715289738262072e-05,0.22531758385341352
False,proj_128d,10,101,Oracle,0.9,0.09,2.4265050888061525e-05,2.080798149108887e-05,-7.3999166488647464e-06,-1.583278179168701e-05,9.600460471119732e-05,0.00014038363806321286,0.00020122395653743297,1.0465659213701641,-2.715289738262072e-05,0.0
False,proj_256d,10,42,Prototype,1.0,1.0,0.10334485173225402,0.10334485173225402,0.04075556695461273,0.03778558909893036,0.4676482856273651,0.684066092967987,1.0214824676513672,0.9944797705899235,-0.13684202432632447,0.0
False,proj_256d,10,42,1-NN,0.9,0.09,0.12248577475547791,0.11999863982200623,-0.006191867589950562,-0.011186913251876832,0.4676482856273651,0.684066092967987,1.0214824676513672,0.9944797705899235,-0.13684202432632447,0.0
False,proj_256d,10,42,k-NN_3,1.0,0.1,0.12248577475547791,0.11999863982200623,-0.006191867589950562,-0.011186913251876832,0.4676482856273651,0.684066092967987,1.0214824676513672,0.9944797705899235,-0.13684202432632447,0.0
False,proj_256d,10,42,k-NN_5,0.9,0.09,0.12248577475547791,0.11999863982200623,-0.006191867589950562,-0.011186913251876832,0.4676482856273651,0.684066092967987,1.0214824676513672,0.9944797705899235,-0.13684202432632447,0.0
False,proj_256d,10,42,Multi-Proto_2,1.0,0.5,0.1140082061290741,0.1140082061290741,0.024008771777153017,0.010719971060752868,0.4676482856273651,0.684066092967987,1.0214824676513672,0.9944797705899235,-0.13684202432632447,0.17024906196244696
False,proj_256d,10,42,Multi-Proto_3,0.9,0.3,0.11937671899795532,0.11894357204437256,0.010562419891357422,0.0003798961639404296,0.4676482856273651,0.684066092967987,1.0214824676513672,0.9944797705899235,-0.13684202432632447,0.17024906196244696
False,proj_256d,10,42,Oracle,0.9,0.09,0.12248577475547791,0.11999863982200623,-0.006191867589950562,-0.011186913251876832,0.4676482856273651,0.684066092967987,1.0214824676513672,0.9944797705899235,-0.13684202432632447,0.0
False,proj_256d,10,101,Prototype,1.0,1.0,0.10334485173225402,0.10334485173225402,0.04075556695461273,0.03778558909893036,0.4676482856273651,0.684066092967987,1.0214824676513672,0.9944797705899235,-0.13684202432632447,0.0
False,proj_256d,10,101,1-NN,0.9,0.09,0.12248577475547791,0.11999863982200623,-0.006191867589950562,-0.011186913251876832,0.4676482856273651,0.684066092967987,1.0214824676513672,0.9944797705899235,-0.13684202432632447,0.0
False,proj_256d,10,101,k-NN_3,1.0,0.1,0.12248577475547791,0.11999863982200623,-0.006191867589950562,-0.011186913251876832,0.4676482856273651,0.684066092967987,1.0214824676513672,0.9944797705899235,-0.13684202432632447,0.0
False,proj_256d,10,101,k-NN_5,0.9,0.09,0.12248577475547791,0.11999863982200623,-0.006191867589950562,-0.011186913251876832,0.4676482856273651,0.684066092967987,1.0214824676513672,0.9944797705899235,-0.13684202432632447,0.0
False,proj_256d,10,101,Multi-Proto_2,1.0,0.5,0.1140082061290741,0.1140082061290741,0.024008771777153017,0.010719971060752868,0.4676482856273651,0.684066092967987,1.0214824676513672,0.9944797705899235,-0.13684202432632447,0.17024906196244696
False,proj_256d,10,101,Multi-Proto_3,0.9,0.3,0.11937671899795532,0.11894357204437256,0.010562419891357422,0.0003798961639404296,0.4676482856273651,0.684066092967987,1.0214824676513672,0.9944797705899235,-0.13684202432632447,0.17024906196244696
False,proj_256d,10,101,Oracle,0.9,0.09,0.12248577475547791,0.11999863982200623,-0.006191867589950562,-0.011186913251876832,0.4676482856273651,0.684066092967987,1.0214824676513672,0.9944797705899235,-0.13684202432632447,0.0
False,raw_384d,20,42,Prototype,1.0,1.0,1.8003305912017822,1.8003305912017822,1.2337141990661622,0.7206495475769044,5.922553896903992,8.830874061584472,15.118925094604492,1.0695462942706107,-1.6368457794189453,0.0
False,raw_384d,20,42,1-NN,1.0,0.1,2.204308843612671,2.204308843612671,1.4775904655456542,1.2122569847106934,5.922553896903992,8.830874061584472,15.118925094604492,1.0695462942706107,-1.6368457794189453,0.0
False,raw_384d,20,42,k-NN_3,1.0,0.1,2.204308843612671,2.204308843612671,1.4775904655456542,1.2122569847106934,5.922553896903992,8.830874061584472,15.118925094604492,1.0695462942706107,-1.6368457794189453,0.0
False,raw_384d,20,42,k-NN_5,1.0,0.1,2.204308843612671,2.204308843612671,1.4775904655456542,1.2122569847106934,5.922553896903992,8.830874061584472,15.118925094604492,1.0695462942706107,-1.6368457794189453,0.0
False,raw_384d,20,42,Multi-Proto_2,1.0,0.5,1.9955072402954102,1.9955072402954102,1.2371435642242432,0.847162446975708,5.922553896903992,8.830874061584472,15.118925094604492,1.0695462942706107,-1.6368457794189453,0.2104609408125923
False,raw_384d,20,42,Multi-Proto_3,1.0,0.3333333333333333,1.8338159561157226,1.8338159561157226,0.6623664379119873,0.622351369857788,5.922553896903992,8.830874061584472,15.118925094604492,1.0695462942706107,-1.6368457794189453,0.2104609408125923
False,raw_384d,20,42,Oracle,1.0,0.1,2.204308843612671,2.204308843612671,1.4775904655456542,1.2122569847106934,5.922553896903992,8.830874061584472,15.118925094604492,1.0695462942706107,-1.6368457794189453,0.0
False,raw_384d,20,101,Prototype,1.0,1.0,1.8003305912017822,1.8003305912017822,1.2337141990661622,0.7206495475769044,5.922553896903992,8.830874061584472,15.118925094604492,1.0695462942706107,-1.6368457794189453,0.0
False,raw_384d,20,101,1-NN,1.0,0.1,2.204308843612671,2.204308843612671,1.4775904655456542,1.2122569847106934,5.922553896903992,8.830874061584472,15.118925094604492,1.0695462942706107,-1.6368457794189453,0.0
False,raw_384d,20,101,k-NN_3,1.0,0.1,2.204308843612671,2.204308843612671,1.4775904655456542,1.2122569847106934,5.922553896903992,8.830874061584472,15.118925094604492,1.0695462942706107,-1.6368457794189453,0.0
False,raw_384d,20,101,k-NN_5,1.0,0.1,2.204308843612671,2.204308843612671,1.4775904655456542,1.2122569847106934,5.922553896903992,8.830874061584472,15.118925094604492,1.0695462942706107,-1.6368457794189453,0.0
False,raw_384d,20,101,Multi-Proto_2,1.0,0.5,1.9955072402954102,1.9955072402954102,1.2371435642242432,0.847162446975708,5.922553896903992,8.830874061584472,15.118925094604492,1.0695462942706107,-1.6368457794189453,0.2104609408125923
False,raw_384d,20,101,Multi-Proto_3,1.0,0.3333333333333333,1.8338159561157226,1.8338159561157226,0.6623664379119873,0.622351369857788,5.922553896903992,8.830874061584472,15.118925094604492,1.0695462942706107,-1.6368457794189453,0.2104609408125923
False,raw_384d,20,101,Oracle,1.0,0.1,2.204308843612671,2.204308843612671,1.4775904655456542,1.2122569847106934,5.922553896903992,8.830874061584472,15.118925094604492,1.0695462942706107,-1.6368457794189453,0.0
False,proj_128d,20,42,Prototype,0.85,0.85,1.6754865646362306e-05,1.589953899383545e-05,-2.8580427169799802e-06,-4.624724388122559e-06,9.30085781874368e-05,0.0001361970746074803,0.00018885856843553483,1.045996677476293,-2.6241243904223666e-05,0.0
False,proj_128d,20,42,1-NN,0.85,0.08499999999999999,1.907050609588623e-05,1.5228986740112305e-05,-1.7771124839782713e-05,-1.7907023429870606e-05,9.30085781874368e-05,0.0001361970746074803,0.00018885856843553483,1.045996677476293,-2.6241243904223666e-05,0.0
False,proj_128d,20,42,k-NN_3,0.85,0.08499999999999999,1.907050609588623e-05,1.5228986740112305e-05,-1.7771124839782713e-05,-1.7907023429870606e-05,9.30085781874368e-05,0.0001361970746074803,0.00018885856843553483,1.045996677476293,-2.6241243904223666e-05,0.0
False,proj_128d,20,42,k-NN_5,0.8,0.08,1.907050609588623e-05,1.5228986740112305e-05,-1.7771124839782713e-05,-1.7907023429870606e-05,9.30085781874368e-05,0.0001361970746074803,0.00018885856843553483,1.045996677476293,-2.6241243904223666e-05,0.0
False,proj_128d,20,42,Multi-Proto_2,0.9,0.45,1.7508864402770996e-05,1.6111135482788087e-05,-8.89301300048828e-06,-9.07421112060547e-06,9.30085781874368e-05,0.0001361970746074803,0.00018885856843553483,1.045996677476293,-2.6241243904223666e-05,0.21961400598201747
False,proj_128d,20,42,Multi-Proto_3,0.85,0.2833333333333333,1.9976496696472167e-05,1.8396973609924315e-05,-4.833936691284179e-06,-6.736516952514648e-06,9.30085781874368e-05,0.0001361970746074803,0.00018885856843553483,1.045996677476293,-2.6241243904223666e-05,0.21961400598201747
False,proj_128d,20,42,Oracle,0.85,0.08499999999999999,1.907050609588623e-05,1.5228986740112305e-05,-1.7771124839782713e-05,-1.7907023429870606e-05,9.30085781874368e-05,0.0001361970746074803,0.00018885856843553483,1.045996677476293,-2.6241243904223666e-05,0.0
False,proj_128d,20,101,Prototype,0.85,0.85,1.6754865646362306e-05,1.589953899383545e-05,-2.8580427169799802e-06,-4.624724388122559e-06,9.30085781874368e-05,0.0001361970746074803,0.00018885856843553483,1.045996677476293,-2.6241243904223666e-05,0.0
False,proj_128d,20,101,1-NN,0.85,0.08499999999999999,1.907050609588623e-05,1.5228986740112305e-05,-1.7771124839782713e-05,-1.7907023429870606e-05,9.30085781874368e-05,0.0001361970746074803,0.00018885856843553483,1.045996677476293,-2.6241243904223666e-05,0.0
False,proj_128d,20,101,k-NN_3,0.85,0.08499999999999999,1.907050609588623e-05,1.5228986740112305e-05,-1.7771124839782713e-05,-1.7907023429870606e-05,9.30085781874368e-05,0.0001361970746074803,0.00018885856843553483,1.045996677476293,-2.6241243904223666e-05,0.0
False,proj_128d,20,101,k-NN_5,0.8,0.08,1.907050609588623e-05,1.5228986740112305e-05,-1.7771124839782713e-05,-1.7907023429870606e-05,9.30085781874368e-05,0.0001361970746074803,0.00018885856843553483,1.045996677476293,-2.6241243904223666e-05,0.0
False,proj_128d,20,101,Multi-Proto_2,0.9,0.45,1.7508864402770996e-05,1.6111135482788087e-05,-8.89301300048828e-06,-9.07421112060547e-06,9.30085781874368e-05,0.0001361970746074803,0.00018885856843553483,1.045996677476293,-2.6241243904223666e-05,0.21961400598201747
False,proj_128d,20,101,Multi-Proto_3,0.85,0.2833333333333333,1.9976496696472167e-05,1.8396973609924315e-05,-4.833936691284179e-06,-6.736516952514648e-06,9.30085781874368e-05,0.0001361970746074803,0.00018885856843553483,1.045996677476293,-2.6241243904223666e-05,0.21961400598201747
False,proj_128d,20,101,Oracle,0.85,0.08499999999999999,1.907050609588623e-05,1.5228986740112305e-05,-1.7771124839782713e-05,-1.7907023429870606e-05,9.30085781874368e-05,0.0001361970746074803,0.00018885856843553483,1.045996677476293,-2.6241243904223666e-05,0.0
False,proj_256d,20,42,Prototype,0.95,0.95,0.0788443386554718,0.07631756067276001,0.005421745777130129,-0.01912987470626831,0.4517403706908226,0.6618138819932937,0.9616533517837524,0.9973373621570657,-0.13312191963195802,0.0
False,proj_256d,20,42,1-NN,0.85,0.08499999999999999,0.08931880593299865,0.08591372966766357,-0.012483412027359008,-0.013209019899368285,0.4517403706908226,0.6618138819932937,0.9616533517837524,0.9973373621570657,-0.13312191963195802,0.0
